id,name,position,team,price,totalPoints,form,lastPoints,lineup,xPtsRound,xPts,mins,goals,assists,cleanSheet,shotsOnTarget,saves,conceded,yellowCards,redCards
g|95053|3|4665031,Alisson,GK,BRA,6.0,10.8,5.4,7.8,expected,3.88,17.64,180,0,0,1,0,0,1,0,0
g|95053|3|4665420,Mike Maignan,GK,FRA,6.5,9.6,4.8,6.3,expected,3.07,17.3,180,0,0,1,0,0,1,0,0
g|95053|3|4666137,Unai Simon,GK,ESP,6.5,13.3,6.65,6.8,expected,3.07,17.3,180,0,0,2,0,0,0,0,0
g|95053|3|4665378,Jordan Pickford,GK,ENG,6.5,8.8,4.4,6.0,expected,3.07,17.06,180,0,0,1,0,0,2,0,0
g|95053|3|4664900,Emiliano Martinez,GK,ARG,6.0,13.1,6.55,6.8,expected,3.07,16.64,180,0,0,2,0,0,0,0,0
g|95053|3|4665923,Diogo Costa,GK,POR,6.0,9.8,4.9,7.3,expected,3.07,16.64,180,0,0,1,0,0,1,0,0
g|95053|3|4682334,Manuel Neuer,GK,GER,6.0,5.6,2.8,2.8,expected,3.21,15.98,180,0,0,0,0,0,2,0,0
g|95053|3|4665765,Bart Verbruggen,GK,NED,5.5,7.3,3.65,5.8,expected,4.18,15.82,180,0,0,0,0,0,3,0,0
g|95053|3|4664994,Thibaut Courtois,GK,BEL,5.5,10.5,5.25,7.5,expected,3.07,14.44,180,0,0,1,0,0,1,0,0
g|95053|3|4666207,Gregor Kobel,GK,SUI,5.0,6.8,3.4,3.3,expected,3.1,13.7,180,0,0,0,0,0,2,0,0
g|95053|3|4665745,Yassine Bounou,GK,MAR,5.0,10.3,5.15,6.3,expected,4.07,13.66,180,0,0,1,0,0,1,0,0
g|95053|3|4665129,Camilo Vargas,GK,COL,5.5,9.6,4.8,6.8,expected,3.07,13.06,180,0,0,1,0,0,1,0,0
g|95053|3|4665645,Zion Suzuki,GK,JPN,5.0,9.3,4.65,6.3,expected,3.19,12.78,180,0,0,1,0,0,2,0,0
g|95053|3|4665712,Guillermo Ochoa,GK,MEX,4.5,0.0,0.0,0.0,expected,3.23,12.52,0,0,0,0,0,0,0,0,0
g|95053|3|4666112,Seung-gyu Kim,GK,KOR,4.0,7.0,3.5,3.2,expected,3.53,12.5,180,0,0,0,0,0,2,0,0
g|95053|3|4666336,Fernando Muslera,GK,URU,4.5,5.0,2.5,2.0,expected,3.07,12.5,180,0,0,0,0,0,3,0,0
g|95053|3|4666300,Matt Freese,GK,USA,5.0,9.6,4.8,7.3,expected,3.16,12.45,180,0,0,1,0,0,1,0,0
g|95053|3|4665224,Dominik Livakovic,GK,CRO,5.0,10.0,5.0,6.8,expected,3.07,12.04,180,0,0,1,0,0,4,0,0
g|95053|3|4666046,Mory Diaw,GK,SEN,4.5,1.3,1.3,1.3,expected,3.07,12.04,28,0,0,0,0,0,0,0,0
g|95053|3|4665622,Yahia Fofana,GK,CIV,4.5,10.0,5.0,3.2,expected,3.99,11.75,180,0,0,1,0,0,2,0,0
g|95053|3|4664972,Alexander Schlager,GK,AUT,4.5,5.5,2.75,1.7,expected,3.07,11.67,180,0,0,0,0,0,3,0,0
g|95053|3|4666267,Ugurcan Cakir,GK,TUR,5.0,3.9,1.95,2.2,expected,3.03,11.63,180,0,0,0,0,0,3,0,0
g|95053|3|4665312,Hernan Galindez,GK,ECU,5.0,10.7,5.35,7.5,expected,3.02,11.62,180,0,0,1,0,0,1,0,0
g|95053|3|4665826,Orjan Nyland,GK,NOR,5.5,4.6,2.3,2.3,expected,3.07,11.43,180,0,0,0,0,0,3,0,0
g|95053|3|4666172,Kristoffer Nordfelt,GK,SWE,4.5,3.5,1.75,0.7,expected,3.03,11.21,180,0,0,0,0,0,6,0,0
g|95053|3|4665282,Matej Kovar,GK,CZE,4.5,6.2,3.1,3.5,expected,3.0,11.18,180,0,0,0,0,0,3,0,0
g|95053|3|4665077,Maxime Crepeau,GK,CAN,4.5,9.3,4.65,6.3,expected,3.05,11.09,180,0,0,1,0,0,1,0,0
g|95053|3|4686361,Patrick Beach,GK,AUS,4.0,11.5,5.75,1.2,expected,3.05,11.09,180,0,0,1,0,0,2,0,0
g|95053|3|4666016,Angus Gunn,GK,SCO,4.5,9.5,4.75,2.2,expected,2.98,10.91,180,0,0,1,0,0,1,0,0
g|95053|3|4665488,Benjamin Asare,GK,GHA,4.5,10.3,5.15,7.5,expected,3.07,10.83,135,0,0,1,0,0,0,0,0
g|95053|3|4665159,Nikola Vasilj,GK,BIH,4.5,3.7,1.85,1.2,expected,3.49,10.82,180,0,0,0,0,0,5,0,0
g|95053|3|4665346,Oufa Shobeir,GK,EGY,4.0,7.8,3.9,4.3,expected,3.07,10.7,180,0,0,0,0,0,2,0,0
g|95053|3|4665545,Alireza Beiranvand,GK,IRN,4.5,13.5,6.75,9.5,expected,3.07,10.7,180,0,0,1,0,0,2,0,0
g|95053|3|4680522,Abdelmouhib Chamakh,GK,TUN,4.0,0.2,0.2,0.0,expected,3.05,10.68,90,0,0,0,0,0,5,0,0
g|95053|3|4665958,Mahmoud Abunada,GK,QAT,4.0,2.2,1.1,0.7,expected,3.03,10.66,180,0,0,0,0,0,7,1,0
g|95053|3|4665981,Mohammed Al-Owais,GK,KSA,4.5,8.7,4.35,2.2,expected,3.07,10.52,180,0,0,0,0,0,5,0,0
g|95053|3|4665885,Orlando Gill,GK,PAR,4.5,10.0,5.0,8.8,expected,3.1,10.43,180,0,0,1,0,0,4,0,0
g|95053|3|4664894,Luca Zidane,GK,ALG,4.5,6.0,3.0,3.8,expected,3.07,10.4,180,0,0,0,0,0,4,0,0
g|95053|3|4665187,Lionel Mpazi-Nzau,GK,COD,4.5,7.7,3.85,5.7,expected,3.07,10.4,180,0,0,0,0,0,2,0,0
g|95053|3|4665573,Ahmed Basil Fadhil,GK,IRQ,4.0,1.7,1.7,1.7,expected,3.07,10.4,90,0,0,0,0,0,3,0,0
g|95053|3|4665671,Yazeed Abulaila,GK,JOR,4.0,4.9,2.45,3.7,expected,3.07,10.4,180,0,0,0,0,0,5,0,0
g|95053|3|4665795,Max Crocombe,GK,NZL,4.5,4.7,2.35,2.7,expected,3.07,10.4,180,0,0,0,0,0,5,0,0
g|95053|3|4665865,Orlando Mosquera,GK,PAN,4.0,4.9,2.45,2.2,expected,3.07,10.4,180,0,0,0,0,0,2,0,0
g|95053|3|4665523,Johny Placide,GK,HAI,4.0,3.9,1.95,1.7,expected,3.04,10.37,180,0,0,0,0,0,4,0,0
g|95053|3|4666081,Ronwen Williams,GK,RSA,4.5,4.7,2.35,3.0,expected,2.98,10.31,180,0,0,0,0,0,3,0,0
g|95053|3|4665092,Vozinha,GK,CPV,4.0,10.5,5.25,1.0,expected,3.07,10.1,180,0,0,1,0,0,2,0,0
g|95053|3|4666393,Abduvokhid Nematov,GK,UZB,4.0,-0.3,-0.3,-0.3,expected,3.07,10.1,90,0,0,0,0,0,5,0,0
g|95053|3|4665272,Eloy Room,GK,CUW,4.0,14.2,7.1,13.5,expected,3.05,10.08,180,0,0,1,0,0,7,0,0
g|95053|3|4665029,Ederson,GK,BRA,6.0,0.0,0.0,0.0,unexpected,0.38,1.86,0,0,0,0,0,0,0,0,0
g|95053|3|4665418,Brice Samba,GK,FRA,6.0,0.0,0.0,0.0,unexpected,0.33,1.86,0,0,0,0,0,0,0,0,0
g|95053|3|4666138,David Raya,GK,ESP,6.0,0.0,0.0,0.0,unexpected,0.33,1.86,0,0,0,0,0,0,0,0,0
g|95053|3|4666139,Joan Garcia,GK,ESP,5.5,0.0,0.0,0.0,unexpected,0.33,1.86,0,0,0,0,0,0,0,0,0
g|95053|3|4680510,Robin Risser,GK,FRA,5.5,0.0,0.0,0.0,unexpected,0.33,1.86,0,0,0,0,0,0,0,0,0
g|95053|3|4681807,Weverton,GK,BRA,5.5,0.0,0.0,0.0,unexpected,0.38,1.86,0,0,0,0,0,0,0,0,0
g|95053|3|4665376,James Trafford,GK,ENG,5.5,0.0,0.0,0.0,unexpected,0.33,1.83,0,0,0,0,0,0,0,0,0
g|95053|3|4665377,Dean Henderson,GK,ENG,6.0,0.0,0.0,0.0,unexpected,0.33,1.83,0,0,0,0,0,0,0,0,0
g|95053|3|4664899,Geronimo Rulli,GK,ARG,5.5,0.0,0.0,0.0,unexpected,0.33,1.79,0,0,0,0,0,0,0,0,0
g|95053|3|4664901,Juan Musso,GK,ARG,5.0,0.0,0.0,0.0,unexpected,0.33,1.79,0,0,0,0,0,0,0,0,0
g|95053|3|4665920,Rui Silva,GK,POR,5.5,0.0,0.0,0.0,unexpected,0.33,1.79,0,0,0,0,0,0,0,0,0
g|95053|3|4665927,Jose Sa,GK,POR,5.5,0.0,0.0,0.0,unexpected,0.33,1.79,0,0,0,0,0,0,0,0,0
g|95053|3|4665455,Alexander Nubel,GK,GER,5.5,0.0,0.0,0.0,unexpected,0.33,1.7,0,0,0,0,0,0,0,0,0
g|95053|3|4665456,Oliver Baumann,GK,GER,6.0,0.0,0.0,0.0,unexpected,0.33,1.7,0,0,0,0,0,0,0,0,0
g|95053|3|4665766,Mark Flekken,GK,NED,5.0,0.0,0.0,0.0,unexpected,0.41,1.66,0,0,0,0,0,0,0,0,0
g|95053|3|4685590,Robin Roefs,GK,NED,4.5,0.0,0.0,0.0,unexpected,0.41,1.66,0,0,0,0,0,0,0,0,0
g|95053|3|4664993,Senne Lammens,GK,BEL,5.0,0.0,0.0,0.0,unexpected,0.33,1.55,0,0,0,0,0,0,0,0,0
g|95053|3|4680511,Mike Penders,GK,BEL,4.5,0.0,0.0,0.0,unexpected,0.33,1.55,0,0,0,0,0,0,0,0,0
g|95053|3|4666212,Marvin Keller,GK,SUI,4.0,0.0,0.0,0.0,unexpected,0.33,1.47,0,0,0,0,0,0,0,0,0
g|95053|3|4666214,Yvon Mvogo,GK,SUI,4.5,0.0,0.0,0.0,unexpected,0.33,1.47,0,0,0,0,0,0,0,0,0
g|95053|3|4665744,Munir El Kajoui,GK,MAR,4.5,0.0,0.0,0.0,unexpected,0.4,1.43,0,0,0,0,0,0,0,0,0
g|95053|3|4685047,Ahmed Reda Tagnaouti,GK,MAR,4.0,0.0,0.0,0.0,unexpected,0.4,1.43,0,0,0,0,0,0,0,0,0
g|95053|3|4665128,David Ospina,GK,COL,5.0,0.0,0.0,0.0,unexpected,0.33,1.4,0,0,0,0,0,0,0,0,0
g|95053|3|4665130,Alvaro Montero,GK,COL,5.0,0.0,0.0,0.0,unexpected,0.33,1.4,0,0,0,0,0,0,0,0,0
g|95053|3|4665640,Keisuke Osako,GK,JPN,4.5,0.0,0.0,0.0,unexpected,0.33,1.36,0,0,0,0,0,0,0,0,0
g|95053|3|4665642,Tomoki Hayakawa,GK,JPN,4.0,0.0,0.0,0.0,unexpected,0.33,1.36,0,0,0,0,0,0,0,0,0
g|95053|3|4666333,Sergio Rochet,GK,URU,5.0,0.0,0.0,0.0,unexpected,0.33,1.34,0,0,0,0,0,0,0,0,0
g|95053|3|4666335,Santiago Mele,GK,URU,4.5,0.0,0.0,0.0,unexpected,0.33,1.34,0,0,0,0,0,0,0,0,0
g|95053|3|4665702,Carlos Acevedo,GK,MEX,4.5,0.0,0.0,0.0,unexpected,0.33,1.33,0,0,0,0,0,0,0,0,0
g|95053|3|4665711,Raul Rangel,GK,MEX,5.0,14.6,7.3,7.3,unexpected,0.33,1.33,180,0,0,2,0,0,0,0,0
g|95053|3|4666303,Matt Turner,GK,USA,5.0,0.0,0.0,0.0,unexpected,0.33,1.33,0,0,0,0,0,0,0,0,0
g|95053|3|4685056,Chris Brady,GK,USA,4.5,0.0,0.0,0.0,unexpected,0.33,1.33,0,0,0,0,0,0,0,0,0
g|95053|3|4666107,Hyeon-woo Jo,GK,KOR,4.5,0.0,0.0,0.0,unexpected,0.35,1.31,90,0,0,0,0,0,1,0,0
g|95053|3|4666109,Bum-keun Song,GK,KOR,4.0,0.0,0.0,0.0,unexpected,0.35,1.31,0,0,0,0,0,0,0,0,0
g|95053|3|4665249,Ivor Pandur,GK,CRO,4.5,0.0,0.0,0.0,unexpected,0.33,1.29,0,0,0,0,0,0,0,0,0
g|95053|3|4666041,Yehvann Diouf,GK,SEN,4.0,0.0,0.0,0.0,unexpected,0.33,1.29,0,0,0,0,0,0,0,0,0
g|95053|3|4681816,Dominik Kotarski,GK,CRO,4.5,0.0,0.0,0.0,unexpected,0.33,1.29,0,0,0,0,0,0,0,0,0
g|95053|3|4665313,Gonzalo Valle,GK,ECU,4.5,0.0,0.0,0.0,unexpected,0.34,1.26,0,0,0,0,0,0,0,0,0
g|95053|3|4665316,Moises Ramirez,GK,ECU,4.5,0.0,0.0,0.0,unexpected,0.34,1.26,0,0,0,0,0,0,0,0,0
g|95053|3|4666268,Altay Bayindir,GK,TUR,4.5,0.0,0.0,0.0,unexpected,0.34,1.26,0,0,0,0,0,0,0,0,0
g|95053|3|4666269,Mert Gunok,GK,TUR,4.5,0.0,0.0,0.0,unexpected,0.34,1.26,0,0,0,0,0,0,0,0,0
g|95053|3|4664969,Patrick Pentz,GK,AUT,4.5,0.0,0.0,0.0,unexpected,0.33,1.25,0,0,0,0,0,0,0,0,0
g|95053|3|4681813,Florian Wiegele,GK,AUT,4.0,0.0,0.0,0.0,unexpected,0.33,1.25,0,0,0,0,0,0,0,0,0
g|95053|3|4665825,Egil Selvik,GK,NOR,5.0,0.0,0.0,0.0,unexpected,0.33,1.23,0,0,0,0,0,0,0,0,0
g|95053|3|4684646,Sander Tangvik,GK,NOR,5.0,0.0,0.0,0.0,unexpected,0.33,1.23,0,0,0,0,0,0,0,0,0
g|95053|3|4665615,Alban Lafont,GK,CIV,4.0,0.0,0.0,0.0,unexpected,0.39,1.22,0,0,0,0,0,0,0,0,0
g|95053|3|4665618,Mohamed Kone,GK,CIV,4.0,0.0,0.0,0.0,unexpected,0.39,1.22,0,0,0,0,0,0,0,0,0
g|95053|3|4666169,Viktor Johansson,GK,SWE,4.5,0.0,0.0,0.0,unexpected,0.34,1.22,0,0,0,0,0,0,0,0,0
g|95053|3|4677068,Jacob Widell Zetterstrom,GK,SWE,4.0,0.0,0.0,0.0,unexpected,0.34,1.22,0,0,0,0,0,0,0,0,0
g|95053|3|4665283,Lukas Hornicek,GK,CZE,4.0,0.0,0.0,0.0,unexpected,0.33,1.21,0,0,0,0,0,0,0,0,0
g|95053|3|4686353,Jindrich Stanek,GK,CZE,4.0,0.0,0.0,0.0,unexpected,0.33,1.21,0,0,0,0,0,0,0,0,0
g|95053|3|4666026,Craig Gordon,GK,SCO,4.0,0.0,0.0,0.0,unexpected,0.35,1.2,0,0,0,0,0,0,0,0,0
g|95053|3|4666029,Liam Kelly,GK,SCO,4.0,0.0,0.0,0.0,unexpected,0.35,1.2,0,0,0,0,0,0,0,0,0
g|95053|3|4664931,Mathew Ryan,GK,AUS,4.5,0.0,0.0,0.0,unexpected,0.33,1.19,0,0,0,0,0,0,0,0,0
g|95053|3|4664932,Paul Izzo,GK,AUS,4.0,0.0,0.0,0.0,unexpected,0.33,1.19,0,0,0,0,0,0,0,0,0
g|95053|3|4665061,Owen Goodman,GK,CAN,4.0,0.0,0.0,0.0,unexpected,0.33,1.19,0,0,0,0,0,0,0,0,0
g|95053|3|4665075,Dayne St. Clair,GK,CAN,4.5,0.0,0.0,0.0,unexpected,0.33,1.19,0,0,0,0,0,0,0,0,0
g|95053|3|4666242,Aymen Dahmen,GK,TUN,4.5,0.2,0.2,0.2,unexpected,0.36,1.18,90,0,0,0,0,0,4,0,0
g|95053|3|4680523,Sabri Ben Hessen,GK,TUN,4.0,0.0,0.0,0.0,unexpected,0.36,1.18,0,0,0,0,0,0,0,0,0
g|95053|3|4665951,Meshaal Barsham,GK,QAT,4.5,0.0,0.0,0.0,unexpected,0.35,1.17,0,0,0,0,0,0,0,0,0
g|95053|3|4665959,Salah Zakaria,GK,QAT,4.0,0.0,0.0,0.0,unexpected,0.35,1.17,0,0,0,0,0,0,0,0,0
g|95053|3|4665484,Lawrence Ati Zigi,GK,GHA,4.5,1.5,1.5,0.0,unexpected,0.33,1.16,46,0,0,0,0,0,0,0,0
g|95053|3|4665489,Joseph Anang,GK,GHA,4.0,0.0,0.0,0.0,unexpected,0.33,1.16,0,0,0,0,0,0,0,0,0
g|95053|3|4665348,Mohamed El Shenawy,GK,EGY,4.5,0.0,0.0,0.0,unexpected,0.33,1.15,0,0,0,0,0,0,0,0,0
g|95053|3|4665521,Alexandre Pierre,GK,HAI,4.0,0.0,0.0,0.0,unexpected,0.36,1.15,0,0,0,0,0,0,0,0,0
g|95053|3|4665530,Josue Duverger,GK,HAI,4.0,0.0,0.0,0.0,unexpected,0.36,1.15,0,0,0,0,0,0,0,0,0
g|95053|3|4665549,Seyed Hossein  Hosseini,GK,IRN,4.0,0.0,0.0,0.0,unexpected,0.33,1.15,0,0,0,0,0,0,0,0,0
g|95053|3|4665550,Payam Niazmand,GK,IRN,4.0,0.0,0.0,0.0,unexpected,0.33,1.15,0,0,0,0,0,0,0,0,0
g|95053|3|4686375,Mohamed Alaa,GK,EGY,4.0,0.0,0.0,0.0,unexpected,0.33,1.15,0,0,0,0,0,0,0,0,0
g|95053|3|4686376,El Mahdi  Soliman,GK,EGY,4.0,0.0,0.0,0.0,unexpected,0.33,1.15,0,0,0,0,0,0,0,0,0
g|95053|3|4665160,Martin Zlomislic,GK,BIH,4.0,0.0,0.0,0.0,unexpected,0.35,1.14,0,0,0,0,0,0,0,0,0
g|95053|3|4686516,Mladen Jurkas,GK,BIH,4.0,0.0,0.0,0.0,unexpected,0.35,1.14,0,0,0,0,0,0,0,0,0
g|95053|3|4665984,Nawaf Al-Aqidi,GK,KSA,4.0,0.0,0.0,0.0,unexpected,0.33,1.13,0,0,0,0,0,0,0,0,0
g|95053|3|4665987,Ahmed Al-Kassar,GK,KSA,4.0,0.0,0.0,0.0,unexpected,0.33,1.13,0,0,0,0,0,0,0,0,0
g|95053|3|4666074,Sipho Chaine,GK,RSA,4.0,0.0,0.0,0.0,unexpected,0.34,1.13,0,0,0,0,0,0,0,0,0
g|95053|3|4666083,Ricardo Goss,GK,RSA,4.0,0.0,0.0,0.0,unexpected,0.34,1.13,0,0,0,0,0,0,0,0,0
g|95053|3|4665189,Matthieu Epolo,GK,COD,4.0,0.0,0.0,0.0,unexpected,0.33,1.12,0,0,0,0,0,0,0,0,0
g|95053|3|4665190,Timothy Fayulu,GK,COD,4.0,0.0,0.0,0.0,unexpected,0.33,1.12,0,0,0,0,0,0,0,0,0
g|95053|3|4665255,Trevor Doornbusch,GK,CUW,4.0,0.0,0.0,0.0,unexpected,0.36,1.12,0,0,0,0,0,0,0,0,0
g|95053|3|4665259,Tyrick Bodak,GK,CUW,4.0,0.0,0.0,0.0,unexpected,0.36,1.12,0,0,0,0,0,0,0,0,0
g|95053|3|4665572,Jalal Hassan,GK,IRQ,4.0,0.7,0.7,0.0,unexpected,0.33,1.12,90,0,0,0,0,0,4,0,0
g|95053|3|4665574,Fahad Talib,GK,IRQ,4.0,0.0,0.0,0.0,unexpected,0.33,1.12,0,0,0,0,0,0,0,0,0
g|95053|3|4665675,Noureddin Bani Attiah,GK,JOR,4.0,0.0,0.0,0.0,unexpected,0.33,1.12,0,0,0,0,0,0,0,0,0
g|95053|3|4665678,Abdallah Al-Fakhouri,GK,JOR,4.0,0.0,0.0,0.0,unexpected,0.33,1.12,0,0,0,0,0,0,0,0,0
g|95053|3|4665796,Alex Paulsen,GK,NZL,4.0,0.0,0.0,0.0,unexpected,0.33,1.12,0,0,0,0,0,0,0,0,0
g|95053|3|4665797,Michael Woud,GK,NZL,4.0,0.0,0.0,0.0,unexpected,0.33,1.12,0,0,0,0,0,0,0,0,0
g|95053|3|4665855,Luis Mejia,GK,PAN,4.0,0.0,0.0,0.0,unexpected,0.33,1.12,0,0,0,0,0,0,0,0,0
g|95053|3|4665856,Cesar Samudio,GK,PAN,4.0,0.0,0.0,0.0,unexpected,0.33,1.12,0,0,0,0,0,0,0,0,0
g|95053|3|4665887,Roberto Fernandez,GK,PAR,4.5,0.0,0.0,0.0,unexpected,0.33,1.12,0,0,0,0,0,0,0,0,0
g|95053|3|4686346,Oussama Benbout,GK,ALG,4.0,0.0,0.0,0.0,unexpected,0.33,1.12,0,0,0,0,0,0,0,0,0
g|95053|3|4686347,Melvin Mastil,GK,ALG,4.0,0.0,0.0,0.0,unexpected,0.33,1.12,0,0,0,0,0,0,0,0,0
g|95053|3|4686498,Gaston Olveira,GK,PAR,4.0,0.0,0.0,0.0,unexpected,0.33,1.12,0,0,0,0,0,0,0,0,0
g|95053|3|4665094,Marcio Rosa,GK,CPV,4.0,0.0,0.0,0.0,unexpected,0.33,1.09,0,0,0,0,0,0,0,0,0
g|95053|3|4665095,CJ dos Santos,GK,CPV,4.0,0.0,0.0,0.0,unexpected,0.33,1.09,0,0,0,0,0,0,0,0,0
g|95053|3|4666381,Utkir Yusupov,GK,UZB,4.0,1.2,1.2,0.0,unexpected,0.33,1.09,90,0,0,0,0,0,3,0,0
g|95053|3|4666389,Botirali Ergashev,GK,UZB,4.0,0.0,0.0,0.0,unexpected,0.33,1.09,0,0,0,0,0,0,0,0,0
g|95053|3|4666043,Edouard Mendy,GK,SEN,5.0,5.4,2.7,2.2,injured,0.05,0.2,153,0,0,0,0,0,6,0,0
g|95053|3|4665025,Marquinhos,DEF,BRA,6.0,8.3,4.15,6.3,expected,3.64,13.19,180,0,0,1,0,0,1,0,0
g|95053|3|4665030,Danilo Luiz,DEF,BRA,6.0,7.3,3.65,6.3,expected,3.64,13.19,135,0,0,1,0,0,0,0,0
g|95053|3|4665032,Gabriel,DEF,BRA,6.0,8.3,4.15,6.3,expected,3.64,13.19,180,0,0,1,0,0,1,0,0
g|95053|3|4665038,Douglas Santos,DEF,BRA,5.5,7.3,3.65,5.3,expected,3.64,13.19,180,0,0,1,0,0,1,1,0
g|95053|3|4665770,Virgil van Dijk,DEF,NED,6.0,9.3,4.65,2.3,expected,4.03,12.1,180,1,0,0,0,0,3,0,0
g|95053|3|4665774,Jan Paul  van Hecke,DEF,NED,5.5,3.9,1.95,2.3,expected,4.03,12.1,180,0,0,0,1,0,3,0,0
g|95053|3|4665779,Denzel Dumfries,DEF,NED,6.5,9.3,4.65,8.3,expected,4.03,12.1,180,0,2,0,0,0,3,0,0
g|95053|3|4665789,Micky van de Ven,DEF,NED,5.5,2.3,1.15,2.3,expected,4.03,12.1,180,0,0,0,0,0,3,1,0
g|95053|3|4665411,Jules Kounde,DEF,FRA,7.0,8.6,4.3,6.3,expected,2.13,12.0,173,0,0,1,0,0,1,0,0
g|95053|3|4665416,Dayot Upamecano,DEF,FRA,6.5,8.6,4.3,6.3,expected,2.13,12.0,180,0,0,1,0,0,1,0,0
g|95053|3|4665419,William Saliba,DEF,FRA,6.5,8.6,4.3,6.3,expected,2.13,12.0,180,0,0,1,0,0,1,0,0
g|95053|3|4665421,Theo Hernandez,DEF,FRA,7.0,2.3,2.3,0.0,expected,2.13,12.0,90,0,0,0,0,0,1,0,0
g|95053|3|4666140,Pedro Porro,DEF,ESP,7.0,6.9,6.9,6.9,expected,2.13,12.0,90,0,0,1,1,0,0,0,0
g|95053|3|4666147,Aymeric Laporte,DEF,ESP,6.5,15.9,7.95,9.3,expected,2.13,12.0,180,0,1,2,1,0,0,0,0
g|95053|3|4666150,Marc Cucurella,DEF,ESP,7.0,16.5,8.25,9.9,expected,2.13,12.0,180,0,1,2,2,0,0,0,0
g|95053|3|4666151,Pau Cubarsi,DEF,ESP,6.5,12.3,6.15,6.3,expected,2.13,12.0,180,0,0,2,0,0,0,0,0
g|95053|3|4665384,Marc Guehi,DEF,ENG,6.5,7.0,3.5,6.0,expected,2.13,11.84,94,0,0,1,0,0,0,0,0
g|95053|3|4665385,Reece James,DEF,ENG,7.0,7.3,3.65,6.0,expected,2.13,11.84,180,0,0,1,0,0,2,0,0
g|95053|3|4665386,Ezri Konsa,DEF,ENG,6.5,7.9,3.95,6.0,expected,2.13,11.84,180,0,0,1,1,0,2,0,0
g|95053|3|4684653,Nico O'Reilly,DEF,ENG,6.5,2.9,1.45,1.0,expected,2.13,11.84,115,0,0,0,1,0,2,0,0
g|95053|3|4665445,Joshua Kimmich,DEF,GER,6.5,10.6,5.3,2.3,expected,2.71,11.57,173,0,2,0,0,0,2,0,0
g|95053|3|4665448,Antonio Rudiger,DEF,GER,6.0,2.6,1.3,1.3,expected,2.71,11.57,63,0,0,0,0,0,0,0,0
g|95053|3|4665449,Nathaniel Brown,DEF,GER,5.5,14.2,7.1,2.9,expected,2.71,11.57,163,1,1,0,1,0,2,0,0
g|95053|3|4665454,Jonathan Tah,DEF,GER,6.0,4.6,2.3,2.3,expected,2.71,11.57,163,0,0,0,0,0,2,0,0
g|95053|3|4664902,Nicolas Tagliafico,DEF,ARG,6.0,1.3,1.3,1.3,expected,2.13,11.54,9,0,0,0,0,0,0,0,0
g|95053|3|4664904,Nicolas Otamendi,DEF,ARG,6.0,2.3,1.15,1.3,expected,2.13,11.54,45,0,0,0,0,0,0,0,0
g|95053|3|4664908,Gonzalo Montiel,DEF,ARG,6.0,1.3,1.3,0.0,expected,2.13,11.54,46,0,0,0,0,0,0,0,0
g|95053|3|4664911,Marcos Senesi,DEF,ARG,5.5,0.0,0.0,0.0,expected,2.13,11.54,0,0,0,0,0,0,0,0,0
g|95053|3|4665925,Nuno Mendes,DEF,POR,6.5,14.3,7.15,12.3,expected,2.13,11.54,162,1,0,1,0,0,1,0,0
g|95053|3|4665926,Ruben Dias,DEF,POR,6.0,6.3,6.3,6.3,expected,2.13,11.54,90,0,0,1,0,0,0,0,0
g|95053|3|4665929,Joao Cancelo,DEF,POR,6.5,6.3,3.15,4.3,expected,2.13,11.54,136,0,1,0,0,0,1,0,0
g|95053|3|4665931,Renato Veiga,DEF,POR,6.0,7.3,3.65,5.3,expected,2.13,11.54,180,0,0,1,0,0,1,1,0
g|95053|3|4665735,Noussair Mazraoui,DEF,MAR,5.0,8.3,4.15,6.3,expected,3.9,10.55,170,0,0,1,0,0,1,0,0
g|95053|3|4665738,Achraf Hakimi,DEF,MAR,6.0,8.3,4.15,6.3,expected,3.9,10.55,180,0,0,1,0,0,1,0,0
g|95053|3|4665746,Chadi Riad,DEF,MAR,5.0,8.3,4.15,6.3,expected,3.9,10.55,180,0,0,1,0,0,1,0,0
g|95053|3|4685048,Issa Diop,DEF,MAR,5.0,7.3,3.65,5.3,expected,3.9,10.55,180,0,0,1,0,0,1,1,0
g|95053|3|4664997,Maxim De Cuyper,DEF,BEL,6.0,8.7,4.35,8.4,expected,2.13,10.02,125,0,0,1,4,0,0,1,0
g|95053|3|4664999,Koni De Winter,DEF,BEL,5.0,0.0,0.0,0.0,expected,2.13,10.02,0,0,0,0,0,0,0,0,0
g|95053|3|4665002,Thomas Meunier,DEF,BEL,6.0,6.6,3.3,1.0,expected,2.13,10.02,148,0,1,0,1,0,1,0,0
g|95053|3|4665004,Brandon Mechele,DEF,BEL,5.0,8.6,4.3,6.0,expected,2.13,10.02,180,0,0,1,1,0,1,0,0
g|95053|3|4666201,Nico Elvedi,DEF,SUI,5.0,3.3,1.65,1.3,expected,2.31,9.66,180,0,0,0,0,0,2,1,0
g|95053|3|4666209,Ricardo Rodriguez,DEF,SUI,5.5,8.6,4.3,2.3,expected,2.31,9.66,179,0,0,1,0,0,1,0,0
g|95053|3|4666215,Silvan Widmer,DEF,SUI,5.5,6.3,6.3,6.3,expected,2.31,9.66,86,0,0,1,0,0,0,0,0
g|95053|3|4666216,Manuel Akanji,DEF,SUI,5.0,4.9,2.45,2.3,expected,2.31,9.66,180,0,0,0,1,0,2,0,0
